iter	Passed	Remaining
1636	28937	6416
1637	28947	6397
1638	28956	6377
1639	28966	6358
1640	29001	6344
1641	29011	6325
1642	29021	6305
1643	29031	6286
1644	29041	6267
1645	29075	6253
1646	29085	6233
1647	29095	6214
1648	29104	6195
1649	29114	6175
1650	29147	6161
1651	29156	6141
1652	29165	6122
1653	29175	6103
1654	29184	6083
1655	29215	6068
1656	29224	6049
1657	29234	6030
1658	29243	6010
1659	29253	5991
1660	29285	5977
1661	29295	5957
1662	29304	5938
1663	29316	5919
1664	29325	5900
1665	29358	5885
1666	29367	5866
1667	29377	5847
1668	29386	5827
1669	29396	5808
1670	29427	5794
1671	29437	5774
1672	29447	5755
1673	29456	5736
1674	29465	5717
1675	29497	5702
1676	29506	5683
1677	29515	5663
1678	29525	5644
1679	29534	5625
1680	29566	5610
1681	29576	5591
1682	29585	5572
1683	29595	5553
1684	29609	5535
1685	29665	5524
1686	29693	5509
1687	29710	5491
1688	29719	5472
1689	29728	5453
1690	29765	5439
1691	29774	5419
1692	29784	5400
1693	29793	5381
1694	29803	5362
1695	29837	5348
1696	29847	5329
1697	29857	5310
1698	29866	5291
1699	29876	5272
1700	29907	5257
1701	29917	5238
1702	29927	5219
1703	29937	5200
1704	29946	5181
1705	29980	5166
1706	29990	5147
1707	29999	5128
1708	30009	5109
1709	30018	5090
1710	30052	5076
1711	30061	5057
1712	30070	5038
1713	30082	5019
1714	30092	5000
1715	30125	4985
1716	30135	4966
1717	30144	4948
1718	30154	4929
1719	30164	4910
1720	30197	4895
1721	30206	4876
1722	30216	4857
1723	30225	4838
1724	30235	4820
1725	30267	4804
1726	30277	4786
1727	30286	4767
1728	30295	4748
1729	30305	4729
1730	30336	4714
1731	30352	4696
1732	30361	4677
1733	30371	4659
1734	30380	4640
1735	30412	4624
1736	30422	4606
1737	30431	4587
1738	30441	4568
1739	30450	4550
1740	30482	4534
1741	30492	4516
1742	30502	4497
1743	30512	4478
1744	30521	4460
1745	30554	4444
1746	30564	4426
1747	30573	4407
1748	30583	4389
1749	30593	4370
1750	30625	4355
1751	30635	4336
1752	30644	4317
1753	30666	4301
1754	30685	4283
1755	30743	4271
1756	30753	4253
1757	30763	4234
1758	30772	4216
1759	30781	4197
1760	30815	4182
1761	30826	4163
1762	30836	4145
1763	30846	4126
1764	30856	4108
1765	30887	4092
1766	30897	4074
1767	30907	4055
1768	30917	4037
1769	30926	4018
1770	30960	4003
1771	30970	3984
1772	30979	3966
1773	30989	3947
1774	30998	3929
1775	31031	3913
1776	31042	3895
1777	31053	3877
1778	31068	3859
1779	31079	3841
1780	31111	3825
1781	31121	3807
1782	31130	3788
1783	31139	3770
1784	31149	3751
1785	31182	3736
1786	31192	3717
1787	31201	3699
1788	31210	3681
1789	31219	3662
1790	31252	3647
1791	31262	3628
1792	31271	3610
1793	31280	3591
1794	31290	3573
1795	31321	3557
1796	31330	3539
1797	31339	3520
1798	31349	3502
1799	31359	3484
1800	31402	3469
1801	31412	3451
1802	31422	3433
1803	31431	3414
1804	31440	3396
1805	31472	3380
1806	31481	3362
1807	31491	3344
1808	31501	3325
1809	31510	3307
1810	31541	3291
1811	31551	3273
1812	31562	3255
1813	31571	3237
1814	31580	3218
1815	31614	3203
1816	31624	3185
1817	31633	3166
1818	31642	3148
1819	31651	3130
1820	31686	3114
1821	31725	3099
1822	31768	3084
1823	31777	3066
1824	31787	3048
1825	31820	3032
1826	31829	3013
1827	31839	2995
1828	31848	2977
1829	31857	2959
1830	31887	2943
1831	31897	2925
1832	31907	2906
1833	31916	2888
1834	31925	2870
1835	31965	2855
1836	31975	2837
1837	31985	2819
1838	31994	2801
1839	32004	2783
1840	32038	2767
1841	32070	2750
1842	32083	2733
1843	32114	2716
1844	32139	2700
1845	32208	2686
1846	32228	2669
1847	32262	2653
1848	32292	2637
1849	32323	2620
1850	32371	2605
1851	32395	2588
1852	32429	2572
1853	32465	2556
1854	32499	2540
1855	32572	2527
1856	32601	2510
1857	32636	2494
1858	32672	2478
1859	32706	2461
1860	32801	2449
1861	32842	2434
1862	32885	2418
1863	32922	2402
1864	32958	2385
1865	33035	2372
1866	33067	2355
1867	33103	2339
1868	33138	2322
1869	33173	2306
1870	33248	2292
1871	33282	2275
1872	33318	2259
1873	33353	2242
1874	33389	2225
1875	33468	2212
1876	33491	2194
1877	33523	2177
1878	33557	2160
1879	33576	2143
1880	33652	2128
1881	33675	2111
1882	33688	2093
1883	33709	2075
1884	33735	2058
1885	33786	2042
1886	33822	2025
1887	33855	2008
1888	33899	1991
1889	33939	1975
1890	34021	1961
1891	34036	1942
1892	34072	1925
1893	34111	1909
1894	34150	1892
1895	34233	1877
1896	34268	1860
1897	34306	1843
1898	34347	1826
1899	34387	1809
1900	34468	1795
1901	34504	1777
1902	34541	1760
1903	34578	1743
1904	34616	1726
1905	34697	1711
1906	34732	1693
1907	34766	1676
1908	34810	1659
1909	34850	1642
1910	34970	1628
1911	35002	1611
1912	35045	1593
1913	35087	1576
1914	35131	1559
1915	35214	1543
1916	35253	1526
1917	35295	1508
1918	35341	1491
1919	35385	1474
1920	35470	1458
1921	35508	1441
1922	35554	1423
1923	35571	1405
1924	35586	1386
1925	35625	1368
1926	35641	1350
1927	35657	1331
1928	35673	1313
1929	35688	1294
1930	35723	1276
1931	35735	1257
1932	35746	1239
1933	35758	1220
1934	35770	1201
1935	35807	1183
1936	35819	1165
1937	35830	1146
1938	35842	1127
1939	35854	1108
1940	35890	1090
1941	35911	1072
1942	35921	1053
1943	35930	1035
1944	35940	1016
1945	36016	999
1946	36026	980
1947	36035	961
1948	36045	943
1949	36055	924
1950	36086	906
1951	36095	887
1952	36105	868
1953	36114	850
1954	36124	831
1955	36155	813
1956	36165	794
1957	36175	775
1958	36184	757
1959	36194	738
1960	36225	720
1961	36235	701
1962	36245	683
1963	36255	664
1964	36264	645
1965	36297	627
1966	36308	609
1967	36318	590
1968	36327	571
1969	36337	553
1970	36368	535
1971	36378	516
1972	36387	497
1973	36396	479
1974	36405	460
1975	36437	442
1976	36446	424
1977	36456	405
1978	36466	386
1979	36475	368
1980	36507	350
1981	36517	331
1982	36526	313
1983	36535	294
1984	36545	276
1985	36576	257
1986	36585	239
1987	36594	220
1988	36604	202
1989	36614	183
1990	36644	165
1991	36654	147
1992	36663	128
1993	36673	110
1994	36682	91
1995	36716	73
1996	36725	55
1997	36735	36
1998	36744	18
1999	36777	0
